duration_hours,start_forecast_hour,end_forecast_hour,valid_start_utc,valid_end_utc,message_count,variables,grib2,grib2_sha256,sidecar,sidecar_sha256,inventory,inventory_sha256,size_bytes
12,12,24,2026-09-19T00:00:00Z,2026-09-19T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f12_f24/hrrr_2026091812_f12_f24_gnncsgd_12h_core.grib2,dea483c6e1c765725e35ed04867e7fdd49e0964de01afb9499f95378462eb284,12h/f12_f24/hrrr_2026091812_f12_f24_gnncsgd_12h_core.grib2.json,a6313638ebec550bf240631dd562bf0b7e57fa6c3434eca7e0a91b91da9dcf4c,12h/f12_f24/wgrib2_inventory.txt,81be7dc7ea4084bced152e444b4a8ee16a6b2382683a984c57aa8cb3ec92d831,219342
12,18,30,2026-09-19T06:00:00Z,2026-09-19T18:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f18_f30/hrrr_2026091812_f18_f30_gnncsgd_12h_core.grib2,a095edf5c9b8776a5d1fc587a758e8fa9f564976d7b1a17c6802b1c3b9cb22bd,12h/f18_f30/hrrr_2026091812_f18_f30_gnncsgd_12h_core.grib2.json,525ee6c861498a6f94f9fddad292e23e06374a3ba2a76126d8e7273acc5d4d8f,12h/f18_f30/wgrib2_inventory.txt,9647476fc077d966588d2b2a28d5e3d4c52c2d9b2dbc8e41f6666e52dd854e9e,219342
12,24,36,2026-09-19T12:00:00Z,2026-09-20T00:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f24_f36/hrrr_2026091812_f24_f36_gnncsgd_12h_core.grib2,b344c100bd926048e2534cc02ef93bd904c695911fb613cb22edc6ee954b55f6,12h/f24_f36/hrrr_2026091812_f24_f36_gnncsgd_12h_core.grib2.json,7bff53980ad3fec365650d2874d1f71eda50a27adcf2cf4a10a82c24464c0d19,12h/f24_f36/wgrib2_inventory.txt,a463fb4af5eb7ad033b13f1be7f8e47a3f60eede977e0a6440484d072e28a8ab,219342
12,30,42,2026-09-19T18:00:00Z,2026-09-20T06:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f30_f42/hrrr_2026091812_f30_f42_gnncsgd_12h_core.grib2,3d524f4106a17ea11e97d78a1a38e64c9759cea2b5b39cae536ed0fdab2163aa,12h/f30_f42/hrrr_2026091812_f30_f42_gnncsgd_12h_core.grib2.json,f02a41a56e9dc09f796491c05c7a210a4a78500c1e81b67a4d45c0cac54b337b,12h/f30_f42/wgrib2_inventory.txt,ae42949cdc1d5dd7c65abddb8413619b37579df025b9963730bc5cdf0514581a,219342
12,36,48,2026-09-20T00:00:00Z,2026-09-20T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f36_f48/hrrr_2026091812_f36_f48_gnncsgd_12h_core.grib2,acd7b2a9f90456fee4d3e20f94660ff7205ba42f31f3a0b97619b13e71b1c7d8,12h/f36_f48/hrrr_2026091812_f36_f48_gnncsgd_12h_core.grib2.json,58b357a507395f5cd67abff51d974aeec4a1ea232d4b10fb5af7ab09d7b802d2,12h/f36_f48/wgrib2_inventory.txt,0ee3c2c0faee6726ccf573f9b57c31ca7d5d40154d14703cb896fdbfe663c1b7,219342
24,0,24,2026-09-18T12:00:00Z,2026-09-19T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f00_f24/hrrr_2026091812_f00_f24_gnncsgd_24h_core.grib2,e1dcac82aa461e6f907259f0eea85557961f69f0185835fca025f70cbdc84aa9,24h/f00_f24/hrrr_2026091812_f00_f24_gnncsgd_24h_core.grib2.json,07ce184f037a67c5d6c885e9b285d484805244b4c1471d979b507869898cf9a3,24h/f00_f24/wgrib2_inventory.txt,e31765c7842b9289eaea91068b0f79e842cf9011d359f296783be7af6f22ce46,263213
24,6,30,2026-09-18T18:00:00Z,2026-09-19T18:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f06_f30/hrrr_2026091812_f06_f30_gnncsgd_24h_core.grib2,42a26a35977ab4e51d26beb65a8b78508013a13b67b4c67415fc983b78b4b072,24h/f06_f30/hrrr_2026091812_f06_f30_gnncsgd_24h_core.grib2.json,4e6b145154d9d499b3cb27dfa473fcbcecd52221d842abee0d3c37686b6d44cd,24h/f06_f30/wgrib2_inventory.txt,57bb8b59f8d4e432c03abc812533ac1e1d531de27ed83cc215db99d85f868957,263213
24,12,36,2026-09-19T00:00:00Z,2026-09-20T00:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f12_f36/hrrr_2026091812_f12_f36_gnncsgd_24h_core.grib2,446bcbaf37451fc7f910aef86e3e2bc8708528b8a9ccabca0271d83018199c21,24h/f12_f36/hrrr_2026091812_f12_f36_gnncsgd_24h_core.grib2.json,7ddad85186d8a6a67bda04d86fe49dbc1e871deb652db5159d36eb85253ff715,24h/f12_f36/wgrib2_inventory.txt,1ed089a0347e0ec84ff01a8f66f95476e8a9863be8a74927f11d1adabb16dc5c,263213
24,18,42,2026-09-19T06:00:00Z,2026-09-20T06:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f18_f42/hrrr_2026091812_f18_f42_gnncsgd_24h_core.grib2,014fec206d559db7ff3ffcc4902b0dacf474953888252e595eaed45a2aa3116d,24h/f18_f42/hrrr_2026091812_f18_f42_gnncsgd_24h_core.grib2.json,4898fa0b5b0c7568ab1b9208944485d42dbe0bf7709bebf188c79500d7be1b3a,24h/f18_f42/wgrib2_inventory.txt,cd09cd25647deaa24bdc866cd02f11b222491516aabf1b87ac7ec232795dca20,263213
24,24,48,2026-09-19T12:00:00Z,2026-09-20T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f24_f48/hrrr_2026091812_f24_f48_gnncsgd_24h_core.grib2,cd4849ef1c4cf7182cdfe0e333887fed5c41023224a0bb38dd0ce5edd47f44c9,24h/f24_f48/hrrr_2026091812_f24_f48_gnncsgd_24h_core.grib2.json,032b97ec7d55bd0f86be2a0c9e1f91d477636313609e27fc0a95d642017b952b,24h/f24_f48/wgrib2_inventory.txt,0a1229ed8dea1042a7402cc82f9e60238d8fdb08ebb6364276e64671d7e67b37,263213
