duration_hours,start_forecast_hour,end_forecast_hour,valid_start_utc,valid_end_utc,message_count,variables,grib2,grib2_sha256,sidecar,sidecar_sha256,inventory,inventory_sha256,size_bytes
12,12,24,2026-09-25T00:00:00Z,2026-09-25T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f12_f24/hrrr_2026092412_f12_f24_gnncsgd_12h_core.grib2,9c91f5ff07925695b33ef325c5c130ecfe726466918f10036e4bc0a09c8f183e,12h/f12_f24/hrrr_2026092412_f12_f24_gnncsgd_12h_core.grib2.json,1bd0ef560777d19b7696100181d44421deeec5506e5336c901f972991593ab78,12h/f12_f24/wgrib2_inventory.txt,d9c0e3a33d27a41ea6fa3700dce4885d9c43d42fcb96f4c7bd1f3abfc10bd65c,219342
12,18,30,2026-09-25T06:00:00Z,2026-09-25T18:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f18_f30/hrrr_2026092412_f18_f30_gnncsgd_12h_core.grib2,aee1e63b390a5fa749c8fa82d06697488bac83283886f67ff1d8029d0680ba1e,12h/f18_f30/hrrr_2026092412_f18_f30_gnncsgd_12h_core.grib2.json,bd52ebc068fa76fb071d3fe33428da05fc172f546eea6e7d3745fe46cb44c9cf,12h/f18_f30/wgrib2_inventory.txt,a71d7eb11c61b9245974245683f2823a7e8b859050860e2fbaa569d95b9805bc,219342
12,24,36,2026-09-25T12:00:00Z,2026-09-26T00:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f24_f36/hrrr_2026092412_f24_f36_gnncsgd_12h_core.grib2,45379d6ccf2ee0b7d98989b1c3f4bb6ecd0cec92f342c64a9f59793b4ff22b8f,12h/f24_f36/hrrr_2026092412_f24_f36_gnncsgd_12h_core.grib2.json,8da760c96d65d862175f737f85f840a95d4faa3cbcac8b7dca1daaa6755695fc,12h/f24_f36/wgrib2_inventory.txt,ce40616cd3cd570586623a209f0ce51957cebbd885f313f1447b7a8654bbcb49,219342
12,30,42,2026-09-25T18:00:00Z,2026-09-26T06:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f30_f42/hrrr_2026092412_f30_f42_gnncsgd_12h_core.grib2,bbc87bed492004fd4aff69ddafd6d16465276e32a001a901cf5b73bbb2d3d516,12h/f30_f42/hrrr_2026092412_f30_f42_gnncsgd_12h_core.grib2.json,f217187a96eb50c597bd812ac7b1488898ede2d8be1a01bbfb47a01aa55e62b7,12h/f30_f42/wgrib2_inventory.txt,4cb1611d0286ca0b192f801bba545c72c0f6e10450478beaf97d8b88809d46a9,219342
12,36,48,2026-09-26T00:00:00Z,2026-09-26T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f36_f48/hrrr_2026092412_f36_f48_gnncsgd_12h_core.grib2,5da9cd2e0abd2970ecc203ce0624cdf1766bc4b473fcfe67f0a6483fc30c52f3,12h/f36_f48/hrrr_2026092412_f36_f48_gnncsgd_12h_core.grib2.json,7315955665c9a0e4d0f7f3bb5a12de76564ef1bfa217d9c3bcc2a2865834b4e1,12h/f36_f48/wgrib2_inventory.txt,f176266894e097574bf4e441d43692a222be2389d11962f8b924fed231e624b0,219342
24,0,24,2026-09-24T12:00:00Z,2026-09-25T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f00_f24/hrrr_2026092412_f00_f24_gnncsgd_24h_core.grib2,613065a8fdef39e8d0b646cf747c989cb3219cbe2c70d3671e77fabf821016fd,24h/f00_f24/hrrr_2026092412_f00_f24_gnncsgd_24h_core.grib2.json,90ecdb9a09c63924d348788cf40c24af797e2d40279996951db05d696ed8c104,24h/f00_f24/wgrib2_inventory.txt,f0bc7a9b842012434308afb6ff8aab54c4513dad8aa380e1b6bd6d04e5d415f8,263213
24,6,30,2026-09-24T18:00:00Z,2026-09-25T18:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f06_f30/hrrr_2026092412_f06_f30_gnncsgd_24h_core.grib2,729988305b5590fed912d498913c1c150247d4d082663b4a75c81a8ca5f51ba2,24h/f06_f30/hrrr_2026092412_f06_f30_gnncsgd_24h_core.grib2.json,e6c445269ab11420f656e888dcca0d7da54cda12b807926d1c925f16ac1627cf,24h/f06_f30/wgrib2_inventory.txt,ece2207406683273e4336d5fc510988674b838adfa93fca9f06d556c828a1f38,263213
24,12,36,2026-09-25T00:00:00Z,2026-09-26T00:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f12_f36/hrrr_2026092412_f12_f36_gnncsgd_24h_core.grib2,e419431ef1c6215666080612dc308e838a1d3cc8b3ff8655c7daebc33fd8092f,24h/f12_f36/hrrr_2026092412_f12_f36_gnncsgd_24h_core.grib2.json,fe27b2b7ddcf4914a934773de75b9c46532f38b4985b7c82cb3302b5f7e01621,24h/f12_f36/wgrib2_inventory.txt,9f85a82473c28064d7e03d9c8463087bc38ca5a6edb7bdad9b091dae2b1e02d5,263213
24,18,42,2026-09-25T06:00:00Z,2026-09-26T06:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f18_f42/hrrr_2026092412_f18_f42_gnncsgd_24h_core.grib2,2150c958944c1b084cd0b3d38412516efa2c7b962cfafa067f5b744209a7f340,24h/f18_f42/hrrr_2026092412_f18_f42_gnncsgd_24h_core.grib2.json,0acac5cf7be21974e9b4aa0e264fb0eecea2886abf53bf1e570fef8e95d523f1,24h/f18_f42/wgrib2_inventory.txt,9afcee47e6cf88ba9692df446a72c8cf2db328bdfad0fb56943f70dd69da791a,263213
24,24,48,2026-09-25T12:00:00Z,2026-09-26T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f24_f48/hrrr_2026092412_f24_f48_gnncsgd_24h_core.grib2,dbc54e611911c3ca6bcc78a7b57aa409e86f3b74635643fa46b1b9110bf006c0,24h/f24_f48/hrrr_2026092412_f24_f48_gnncsgd_24h_core.grib2.json,4d0fc7c2ef8f963999186e1e799b727f79e116368b379cdd894ade6154d1704d,24h/f24_f48/wgrib2_inventory.txt,7651c596a15226454ecfa77a45fc9194b2076594759339735ab91152b8ce19b4,263213
