duration_hours,start_forecast_hour,end_forecast_hour,valid_start_utc,valid_end_utc,message_count,variables,grib2,grib2_sha256,sidecar,sidecar_sha256,inventory,inventory_sha256,size_bytes
12,12,24,2026-09-21T00:00:00Z,2026-09-21T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f12_f24/hrrr_2026092012_f12_f24_gnncsgd_12h_core.grib2,06beb752e79bdba2689a5ad7d246fcc0c3d136f4457c4d67f37c5cbd681e9768,12h/f12_f24/hrrr_2026092012_f12_f24_gnncsgd_12h_core.grib2.json,233a2c3411a689acce2289087d019f2a33f9bceea3f524f012237d1d6181676b,12h/f12_f24/wgrib2_inventory.txt,77d2b50ab6e9b17e316e8f29ad5b782393cf5b758cfef4ba6870149e68c80e52,219342
12,18,30,2026-09-21T06:00:00Z,2026-09-21T18:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f18_f30/hrrr_2026092012_f18_f30_gnncsgd_12h_core.grib2,f740c0f516a909d945288c5ab8d8b1347110690134c07bd780fd813edeeab0fc,12h/f18_f30/hrrr_2026092012_f18_f30_gnncsgd_12h_core.grib2.json,820549d218f252f06bb9d3675fe79a8a088dde2b74572f93e0937ef46c2d3128,12h/f18_f30/wgrib2_inventory.txt,68fde9ff0728887a64e71ac4741dbd9dc7b0fd6137c691206cbe61c796eeae22,219342
12,24,36,2026-09-21T12:00:00Z,2026-09-22T00:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f24_f36/hrrr_2026092012_f24_f36_gnncsgd_12h_core.grib2,2b53105664f27c271c091c84fd65e175417ea081c6bb1c0c63c7c31a441151a3,12h/f24_f36/hrrr_2026092012_f24_f36_gnncsgd_12h_core.grib2.json,a362abc21917283fd79748ff49f4fe0b37f2964729939663aba54f4f333d08fe,12h/f24_f36/wgrib2_inventory.txt,f9314095deeccb2db97e50977c09c17abad21127a6123067f16daf6833e7218c,219342
12,30,42,2026-09-21T18:00:00Z,2026-09-22T06:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f30_f42/hrrr_2026092012_f30_f42_gnncsgd_12h_core.grib2,6262b0772089da152967d6d64efa2272acde0d6e3d1dd1e02b198d2382cd470c,12h/f30_f42/hrrr_2026092012_f30_f42_gnncsgd_12h_core.grib2.json,20da62674d5d3cf8a4e18f3ec012cf2fab9b9ecca00ba67fbcced59ef7810012,12h/f30_f42/wgrib2_inventory.txt,170f215a62cdb97f4fa460f6d1909afdebd8c3b2875d45943cf5846e9da324cd,219342
12,36,48,2026-09-22T00:00:00Z,2026-09-22T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f36_f48/hrrr_2026092012_f36_f48_gnncsgd_12h_core.grib2,807260abff00bf81733df4f9bf072e6bf23aa5fa524d9b894818805e60663936,12h/f36_f48/hrrr_2026092012_f36_f48_gnncsgd_12h_core.grib2.json,6d0e23c45a469c720edeb34cfa39cdc3eeb089892c9d407c0ffc8ec216316126,12h/f36_f48/wgrib2_inventory.txt,80e89a7294537c8868969839cabc323f23137cf7ad4ca5d853d101b217fc5ccb,219342
24,0,24,2026-09-20T12:00:00Z,2026-09-21T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f00_f24/hrrr_2026092012_f00_f24_gnncsgd_24h_core.grib2,ccd47568e2e068f47c9a571acd19c2443f9053e181a2cf564aa1bca0fc50fa45,24h/f00_f24/hrrr_2026092012_f00_f24_gnncsgd_24h_core.grib2.json,bb81e9de540e9fefeaa8450e35a9a5d5a205c1f8fa8ddbb353b3512aeedb30b2,24h/f00_f24/wgrib2_inventory.txt,3241e0c69e47e71e44cf6aa3c8ac627adb47532946792439765f202490a0555d,263213
24,6,30,2026-09-20T18:00:00Z,2026-09-21T18:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f06_f30/hrrr_2026092012_f06_f30_gnncsgd_24h_core.grib2,9b3ce6bd23c877334b1ae32ad2c7cc5446419dc938e66941b7b88d07a2003c59,24h/f06_f30/hrrr_2026092012_f06_f30_gnncsgd_24h_core.grib2.json,72d1cc54ad0957d932d11b0f38f856823a8c9a535bcc742444b4a392b9982579,24h/f06_f30/wgrib2_inventory.txt,b626c95c49a930769dc0171f6c228a357bbdae98f3f99c7333049f71a50c4720,263213
24,12,36,2026-09-21T00:00:00Z,2026-09-22T00:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f12_f36/hrrr_2026092012_f12_f36_gnncsgd_24h_core.grib2,f89565569516c300371fdd9a2b8fd7b6ec546456ea7b29b0ef74512df996d642,24h/f12_f36/hrrr_2026092012_f12_f36_gnncsgd_24h_core.grib2.json,8537138f3e808976b9c020ecddeb39c4ca6986b1bc14cfdaf5eadc269ceb8041,24h/f12_f36/wgrib2_inventory.txt,ca251568a075c8de9102cd3bac2ad21e6ae4c73ce59c016496e190011840b947,263213
24,18,42,2026-09-21T06:00:00Z,2026-09-22T06:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f18_f42/hrrr_2026092012_f18_f42_gnncsgd_24h_core.grib2,d6e7c287f029c10a00e65cb34e8bad60c3e197a8dd5ed09cc5a3b5dc998b192c,24h/f18_f42/hrrr_2026092012_f18_f42_gnncsgd_24h_core.grib2.json,d5d77c75e05ed5ecf217c85212658f90aa8cb37753200eb2aa521e03c1dc78da,24h/f18_f42/wgrib2_inventory.txt,a3ce8883495b8079208839b8c32a99eaf4c3d209f36d160cce84afa3ef1ad377,263213
24,24,48,2026-09-21T12:00:00Z,2026-09-22T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f24_f48/hrrr_2026092012_f24_f48_gnncsgd_24h_core.grib2,629277accab78ea1d4d18bf2a8469ac58cb3a5ffd184382c819afccdfcf8eb2a,24h/f24_f48/hrrr_2026092012_f24_f48_gnncsgd_24h_core.grib2.json,73283ff373eb7a40d34bc346f98eab038ad5b340b28f358c45c928be8b23ecbc,24h/f24_f48/wgrib2_inventory.txt,f2ef859117caba8c6adc781ad27254cf273e9a58342ce5237b5d507bac983ce4,263213
