duration_hours,start_forecast_hour,end_forecast_hour,valid_start_utc,valid_end_utc,message_count,variables,grib2,grib2_sha256,sidecar,sidecar_sha256,inventory,inventory_sha256,size_bytes
12,12,24,2026-09-13T00:00:00Z,2026-09-13T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f12_f24/hrrr_2026091212_f12_f24_gnncsgd_12h_core.grib2,b746c32f9537558d7f48ccb96393fb6b76232aaacf2975aa9373d8ee1c884835,12h/f12_f24/hrrr_2026091212_f12_f24_gnncsgd_12h_core.grib2.json,dd53d635982dd29d64db8ad795f9c3fb801301bc7944fe3fe131e347856d0cb1,12h/f12_f24/wgrib2_inventory.txt,e9abc4b2d61e9e0451ace9c6aac3f03600b6df4ec1dd26d9b52a880e874b7d26,219342
12,18,30,2026-09-13T06:00:00Z,2026-09-13T18:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f18_f30/hrrr_2026091212_f18_f30_gnncsgd_12h_core.grib2,969a28f53a84e7476dd77ed278bc26eb1d5ec44e7c6ccdc1643805ea5f66b222,12h/f18_f30/hrrr_2026091212_f18_f30_gnncsgd_12h_core.grib2.json,1c389b7b15607d18559af9dafc209188a2143bd275fc00997ddd4729ba0757da,12h/f18_f30/wgrib2_inventory.txt,baca81b8651479d9d9290f753fbb7760efab1647a935dfa216b9171745200baf,219342
12,24,36,2026-09-13T12:00:00Z,2026-09-14T00:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f24_f36/hrrr_2026091212_f24_f36_gnncsgd_12h_core.grib2,791d12a92ad32108ad5e73a7bf187488deae161a9758bec7f94e8614f4f1dd7c,12h/f24_f36/hrrr_2026091212_f24_f36_gnncsgd_12h_core.grib2.json,d9e4ec944b125553b8e0862155ca03be9919f8f94516e804d216ac5b37522f19,12h/f24_f36/wgrib2_inventory.txt,ffef22c7bc3bb67e8e097be54da094f894f1710ef40997a421238a008b8f8274,219342
12,30,42,2026-09-13T18:00:00Z,2026-09-14T06:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f30_f42/hrrr_2026091212_f30_f42_gnncsgd_12h_core.grib2,38b9f12693c896a0e8dde143d73dfde376563d36fe6cb4864faa3395b8e58c52,12h/f30_f42/hrrr_2026091212_f30_f42_gnncsgd_12h_core.grib2.json,dfa7f86516a7e6df92b419f30b9a301c31c2cdd815798a90831a29474d948f5f,12h/f30_f42/wgrib2_inventory.txt,c66935c6959b6d140a54af99d633b80f8dea68126c40076e4f1db39e902ddbeb,219342
12,36,48,2026-09-14T00:00:00Z,2026-09-14T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f36_f48/hrrr_2026091212_f36_f48_gnncsgd_12h_core.grib2,44997ce86dac8098744f52a5f1f4f75c26e0f7aea3a47822e93ba1d3c5930d69,12h/f36_f48/hrrr_2026091212_f36_f48_gnncsgd_12h_core.grib2.json,0cc96376e7b546b772dfc0eb6b0b35e93731873d43b7a2373134da55240d0181,12h/f36_f48/wgrib2_inventory.txt,fcf3957ae5e1adc080ff4dafd5ecdb349875e136eccf3734da578ed7c27a6968,219342
24,0,24,2026-09-12T12:00:00Z,2026-09-13T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f00_f24/hrrr_2026091212_f00_f24_gnncsgd_24h_core.grib2,fded495fe34f7733b70389627054eda71307f592a9c3990d40d8eef330b4e0c7,24h/f00_f24/hrrr_2026091212_f00_f24_gnncsgd_24h_core.grib2.json,000f92ceb8768b9c1ad0abf0a799df548a059d7671e7e2fa9b9f99b7ceb1a778,24h/f00_f24/wgrib2_inventory.txt,ce91379142bd23dfd495a4f54d848c2a7dad2ea414da86224ddfabbdce18212b,263213
24,6,30,2026-09-12T18:00:00Z,2026-09-13T18:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f06_f30/hrrr_2026091212_f06_f30_gnncsgd_24h_core.grib2,ada494cb3fc5b985d5ad4a31b9521f5a8eb7002c31ff3588e7a2227260dd99c2,24h/f06_f30/hrrr_2026091212_f06_f30_gnncsgd_24h_core.grib2.json,eee1b87c70fee93c96f76c1b0d11dd9f5f1d169fd0e26f95785a196bf7b65a7d,24h/f06_f30/wgrib2_inventory.txt,b37518233884a6d1f7f6ea07cc3e187103f20d896fa4a90978e4245b502c77e9,263213
24,12,36,2026-09-13T00:00:00Z,2026-09-14T00:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f12_f36/hrrr_2026091212_f12_f36_gnncsgd_24h_core.grib2,452ce3f89787d44ec8bdbff590b21546cdf353f295ce6ee8958fbf03dfb73427,24h/f12_f36/hrrr_2026091212_f12_f36_gnncsgd_24h_core.grib2.json,8cd96dc55bac2510d314e442af9b3d5f8ad4b69c3f592161116fd3aab69876cb,24h/f12_f36/wgrib2_inventory.txt,6763f2f7789fcd79deb5b2d814b139b76a5656c7caced9d27f77d9cbeee1939f,263213
24,18,42,2026-09-13T06:00:00Z,2026-09-14T06:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f18_f42/hrrr_2026091212_f18_f42_gnncsgd_24h_core.grib2,edb15ec1ca7e97195121ef9b001c8f780756ea5372a1cbb1b83b041243ea5cc1,24h/f18_f42/hrrr_2026091212_f18_f42_gnncsgd_24h_core.grib2.json,01757efd187c3295465a2a500009370a17f5af26eb3f67dd1fddfd6744119c7b,24h/f18_f42/wgrib2_inventory.txt,9854d15c2fcc1412017f9a31d1a6c3f2dca98de0ad022ecfbdd1629ce4ab991d,263213
24,24,48,2026-09-13T12:00:00Z,2026-09-14T12:00:00Z,6,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent;prob_gt_5inch_percent,24h/f24_f48/hrrr_2026091212_f24_f48_gnncsgd_24h_core.grib2,b2e96940d907a7e50091ec4beb8113e61b493adceaad31d5b09207c8c0bf36c7,24h/f24_f48/hrrr_2026091212_f24_f48_gnncsgd_24h_core.grib2.json,b0002a9da29d3129d55645616d4e9e0d47fd40869ca3e2e860ce6d7af9f9ca2a,24h/f24_f48/wgrib2_inventory.txt,18cdb9d7df99538a86b73173fc5267c2ba9d41dfdddff76dd6871255dc7b6fe4,263213
