duration_hours,start_forecast_hour,end_forecast_hour,valid_start_utc,valid_end_utc,message_count,variables,grib2,grib2_sha256,sidecar,sidecar_sha256,inventory,inventory_sha256,size_bytes
6,0,6,2026-09-13T12:00:00Z,2026-09-13T18:00:00Z,5,expected_precip_mm;prob_gt_0p25inch_percent;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent,6h/f00_f06/hrrr_2026091312_f00_f06_gnncsgd_6h_core.grib2,1af6572ff40a020fa8ebad0553268a83f566b6bc7e42fc9af942ccd06337b3ff,6h/f00_f06/hrrr_2026091312_f00_f06_gnncsgd_6h_core.grib2.json,2f457a64ced2d7f861e6baf1406a55402b96d201436b2109eef7bacc42e5a3ab,6h/f00_f06/wgrib2_inventory.txt,f6a9cacc333bc164e7b0a04035493c64faf8b34ef129dc7c75b2d444d4668100,219342
6,6,12,2026-09-13T18:00:00Z,2026-09-14T00:00:00Z,5,expected_precip_mm;prob_gt_0p25inch_percent;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent,6h/f06_f12/hrrr_2026091312_f06_f12_gnncsgd_6h_core.grib2,b67e424850dae5c50151fe89c8f2177cfe066589c3f36b88920c5835e99ca5cc,6h/f06_f12/hrrr_2026091312_f06_f12_gnncsgd_6h_core.grib2.json,6e21f3c74c485c84d01320f0da6c91a2c0fdb7d2dc39f32fa2cd2d73c0c29fc2,6h/f06_f12/wgrib2_inventory.txt,8d1c882194bdab78cc8305d9eb572fe6a8f453124e1726117521962d9621c352,219342
6,12,18,2026-09-14T00:00:00Z,2026-09-14T06:00:00Z,5,expected_precip_mm;prob_gt_0p25inch_percent;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent,6h/f12_f18/hrrr_2026091312_f12_f18_gnncsgd_6h_core.grib2,848b23fcc39965cf5cbd9653d0e1a7ca119d8ba525289e0cb4dc92ddef09b65c,6h/f12_f18/hrrr_2026091312_f12_f18_gnncsgd_6h_core.grib2.json,e735a2e3e8296175079bcd89ea2b01e14bff5a41cf1066b713fa986e295eed23,6h/f12_f18/wgrib2_inventory.txt,ba07526756b6046441a1aa5634e4471e969c03b731ca09f33ebbea032b41c00d,219342
6,18,24,2026-09-14T06:00:00Z,2026-09-14T12:00:00Z,5,expected_precip_mm;prob_gt_0p25inch_percent;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent,6h/f18_f24/hrrr_2026091312_f18_f24_gnncsgd_6h_core.grib2,9fabe8a2e4637c81f3eee00879228e8144fda8464addc6aafa4333d15cf73497,6h/f18_f24/hrrr_2026091312_f18_f24_gnncsgd_6h_core.grib2.json,5898b3cf81866e22f9a1ac185dc536af64ce9ba9f0d36bec73dab3d1c23b9b7a,6h/f18_f24/wgrib2_inventory.txt,1fc2ffb6eee332c644e68334b7b10e1295052eba30e109789a89a5014f1f8141,219342
6,24,30,2026-09-14T12:00:00Z,2026-09-14T18:00:00Z,5,expected_precip_mm;prob_gt_0p25inch_percent;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent,6h/f24_f30/hrrr_2026091312_f24_f30_gnncsgd_6h_core.grib2,d1f0af1747db663a19d819303c2abb2bb6a13b3658b8247ecc70ee2342e26399,6h/f24_f30/hrrr_2026091312_f24_f30_gnncsgd_6h_core.grib2.json,71461c467e96b3c4baf3840e8427e7588816220b02633f7ad9e57343a4f03afc,6h/f24_f30/wgrib2_inventory.txt,17a29011fdc570a14888d5ed6c29e9172379a8d04bd854adab64888249499f7b,219342
6,30,36,2026-09-14T18:00:00Z,2026-09-15T00:00:00Z,5,expected_precip_mm;prob_gt_0p25inch_percent;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent,6h/f30_f36/hrrr_2026091312_f30_f36_gnncsgd_6h_core.grib2,912217014171f48a5d27d1a044be6cf29322192cdbacefc71da783d609b71be3,6h/f30_f36/hrrr_2026091312_f30_f36_gnncsgd_6h_core.grib2.json,0a2de38720fac03714f90684639fc39c4f8c4ace52a72d288b2bc90830ebe03f,6h/f30_f36/wgrib2_inventory.txt,144af08196507c3a59ad7cece1b8c17cf24f713a1a79079fe12af21f850b129b,219342
6,36,42,2026-09-15T00:00:00Z,2026-09-15T06:00:00Z,5,expected_precip_mm;prob_gt_0p25inch_percent;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent,6h/f36_f42/hrrr_2026091312_f36_f42_gnncsgd_6h_core.grib2,94cd0afbd2b1f43d79268fda0ed6ff832664105015bdb040e90764182dc7561f,6h/f36_f42/hrrr_2026091312_f36_f42_gnncsgd_6h_core.grib2.json,48d9dea251e675f93af8785aa669df948b44d22140d09ee79d93030c5b62ad7f,6h/f36_f42/wgrib2_inventory.txt,15997ed2b0f503d9275b613c05c1b399fcd8a879ebf61da626dcbbd3320e91a0,219342
6,42,48,2026-09-15T06:00:00Z,2026-09-15T12:00:00Z,5,expected_precip_mm;prob_gt_0p25inch_percent;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent,6h/f42_f48/hrrr_2026091312_f42_f48_gnncsgd_6h_core.grib2,4c1bc9023db6471f1c40bce2778befc18999c03e7088a5d5a435109c3c3a2db5,6h/f42_f48/hrrr_2026091312_f42_f48_gnncsgd_6h_core.grib2.json,3679d7f2c83efa18ebe772ac22456131d5923515121d0cd0f0e98472908d31c1,6h/f42_f48/wgrib2_inventory.txt,e48feb48d74fa45d8b1ccbafc889d80b13a84298996923ed4d6a6f0e558df777,219342
12,0,12,2026-09-13T12:00:00Z,2026-09-14T00:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f00_f12/hrrr_2026091312_f00_f12_gnncsgd_12h_core.grib2,cb3fc203cb48e10fff04cda6ca617ce864ffef0a2318026b0ef762ccbda8850e,12h/f00_f12/hrrr_2026091312_f00_f12_gnncsgd_12h_core.grib2.json,94bd59c93f4455120e69dad0bdd5ad320dc7011a5d1bb2368fce9e1d26fad08e,12h/f00_f12/wgrib2_inventory.txt,ba165ced39d7a6cbf53e3e882ae5b9cd1670a711dcfac2f25d61f4177b45ec72,219342
12,6,18,2026-09-13T18:00:00Z,2026-09-14T06:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f06_f18/hrrr_2026091312_f06_f18_gnncsgd_12h_core.grib2,8544f6556d5b7527f57dd84a71b5c24aac3994686bf1546235dd47bf0d119481,12h/f06_f18/hrrr_2026091312_f06_f18_gnncsgd_12h_core.grib2.json,bdff819fe5a271d937129eb7391bacace1c2a505d04123f3c9e7db1dad19604d,12h/f06_f18/wgrib2_inventory.txt,f141196688f1380b19110b7b880e7c05f204388220498a825b6a79d38babd483,219342
12,12,24,2026-09-14T00:00:00Z,2026-09-14T12:00:00Z,5,expected_precip_mm;prob_gt_0p5inch_percent;prob_gt_1inch_percent;prob_gt_2inch_percent;prob_gt_3inch_percent,12h/f12_f24/hrrr_2026091312_f12_f24_gnncsgd_12h_core.grib2,1c8d924a64df0eb8468b3eeff5de66f2327129380307ff7e0695e874466b70f3,12h/f12_f24/hrrr_2026091312_f12_f24_gnncsgd_12h_core.grib2.json,b75b402165c738881c1ae420719c3b2ee1498c2f06309f9a1d7048484513e4ec,12h/f12_f24/wgrib2_inventory.txt,f56a7f4fe4cf9bb09c8199bddc927e4062af36098308a39b523f802cb3f7fd2a,219342
